"GEO_ID","NAME","B27010_001E","B27010_001M","B27010_002E","B27010_002M","B27010_003E","B27010_003M","B27010_004E","B27010_004M","B27010_005E","B27010_005M","B27010_006E","B27010_006M","B27010_007E","B27010_007M","B27010_008E","B27010_008M","B27010_009E","B27010_009M","B27010_010E","B27010_010M","B27010_011E","B27010_011M","B27010_012E","B27010_012M","B27010_013E","B27010_013M","B27010_014E","B27010_014M","B27010_015E","B27010_015M","B27010_016E","B27010_016M","B27010_017E","B27010_017M","B27010_018E","B27010_018M","B27010_019E","B27010_019M","B27010_020E","B27010_020M","B27010_021E","B27010_021M","B27010_022E","B27010_022M","B27010_023E","B27010_023M","B27010_024E","B27010_024M","B27010_025E","B27010_025M","B27010_026E","B27010_026M","B27010_027E","B27010_027M","B27010_028E","B27010_028M","B27010_029E","B27010_029M","B27010_030E","B27010_030M","B27010_031E","B27010_031M","B27010_032E","B27010_032M","B27010_033E","B27010_033M","B27010_034E","B27010_034M","B27010_035E","B27010_035M","B27010_036E","B27010_036M","B27010_037E","B27010_037M","B27010_038E","B27010_038M","B27010_039E","B27010_039M","B27010_040E","B27010_040M","B27010_041E","B27010_041M","B27010_042E","B27010_042M","B27010_043E","B27010_043M","B27010_044E","B27010_044M","B27010_045E","B27010_045M","B27010_046E","B27010_046M","B27010_047E","B27010_047M","B27010_048E","B27010_048M","B27010_049E","B27010_049M","B27010_050E","B27010_050M","B27010_051E","B27010_051M","B27010_052E","B27010_052M","B27010_053E","B27010_053M","B27010_054E","B27010_054M","B27010_055E","B27010_055M","B27010_056E","B27010_056M","B27010_057E","B27010_057M","B27010_058E","B27010_058M","B27010_059E","B27010_059M","B27010_060E","B27010_060M","B27010_061E","B27010_061M","B27010_062E","B27010_062M","B27010_063E","B27010_063M","B27010_064E","B27010_064M","B27010_065E","B27010_065M","B27010_066E","B27010_066M",
"1400000US25025100300","Census Tract 1003, Suffolk County, Massachusetts","4394","489","1091","239","877","216","275","113","0","12","0","12","602","227","0","12","0","12","214","120","0","12","0","12","0","12","0","12","0","12","214","120","0","12","1203","254","993","242","509","181","62","55","0","12","422","145","0","12","0","12","79","68","29","44","0","12","0","12","0","12","0","12","50","48","131","75","1522","223","1258","242","680","193","16","27","0","12","546","202","0","12","16","26","211","87","52","52","0","12","0","12","104","66","0","12","20","32","35","35","53","67","578","125","286","95","96","66","0","12","190","78","0","12","0","12","292","124","0","12","98","78","49","53","106","71","0","12","0","12","39","40","0","12",
"1400000US25025100400","Census Tract 1004, Suffolk County, Massachusetts","5948","641","1764","418","1299","431","418","214","13","20","0","17","868","471","0","17","0","17","382","244","10","24","0","17","0","17","0","17","0","17","372","239","83","129","1371","291","1102","271","899","263","4","7","0","17","199","102","0","17","0","17","143","95","0","17","0","17","9","13","0","17","0","17","134","94","126","101","2056","224","1721","224","1169","227","58","61","15","38","479","190","0","17","0","17","291","145","6","13","12","24","0","17","48","50","0","17","0","17","225","142","44","51","757","113","324","149","52","42","0","17","272","151","0","17","0","17","433","132","0","17","90","56","93","70","65","81","0","17","0","17","185","118","0","17",
"1400000US25025100500","Census Tract 1005, Suffolk County, Massachusetts","6610","996","1542","619","1329","573","420","273","0","17","0","17","909","511","0","17","0","17","165","158","36","40","0","17","0","17","0","17","0","17","129","152","48","71","1966","362","1776","386","1040","356","111","133","0","17","625","247","0","17","0","17","132","110","63","80","0","17","44","70","0","17","0","17","25","39","58","77","2326","422","1918","432","1257","371","20","36","14","23","627","238","0","17","0","17","362","175","71","58","20","31","22","36","230","136","0","17","0","17","19","28","46","54","776","187","306","140","31","50","0","17","275","128","0","17","0","17","470","192","0","17","53","77","20","33","252","147","0","17","47","75","98","76","0","17",
"1400000US25025100601","Census Tract 1006.01, Suffolk County, Massachusetts","6321","608","1018","379","927","400","561","258","30","34","0","17","336","299","0","17","0","17","82","94","32","58","0","17","0","17","0","17","0","17","50","75","9","16","2390","642","2173","587","1180","303","60","99","0","17","925","488","8","15","0","17","148","108","85","83","0","17","0","17","0","17","0","17","63","63","69","71","2296","462","2012","404","1486","387","144","102","0","17","381","219","1","2","0","17","173","109","71","85","0","17","0","17","85","91","0","17","17","28","0","17","111","103","617","180","372","173","35","36","0","17","337","177","0","17","0","17","245","120","0","17","94","76","47","52","62","54","0","17","0","17","42","32","0","17",
"1400000US25025100603","Census Tract 1006.03, Suffolk County, Massachusetts","1912","199","199","91","176","81","135","73","20","22","0","12","21","24","0","12","0","12","23","26","0","12","0","12","0","12","0","12","0","12","23","26","0","12","782","159","704","150","568","136","25","21","0","12","95","57","0","12","16","25","78","42","12","18","0","12","0","12","0","12","0","12","66","37","0","12","774","139","672","139","549","131","14","15","0","12","109","69","0","12","0","12","55","38","0","12","0","12","0","12","25","24","0","12","0","12","30","32","47","58","157","37","69","45","44","48","0","12","25","19","0","12","0","12","88","48","6","8","33","30","18","16","14","20","0","12","5","8","12","21","0","12",
"1400000US25025100700","Census Tract 1007, Suffolk County, Massachusetts","4388","373","869","185","840","183","756","176","0","12","0","12","84","70","0","12","0","12","29","33","0","12","0","12","0","12","0","12","0","12","29","33","0","12","908","205","812","204","720","200","36","35","0","12","49","53","7","11","0","12","54","46","0","12","0","12","0","12","10","16","0","12","44","43","42","57","1776","247","1501","233","1355","216","49","43","0","12","97","77","0","12","0","12","188","88","40","42","24","33","0","12","59","60","0","12","0","12","65","42","87","94","835","113","177","109","38","29","0","12","139","107","0","12","0","12","647","112","0","12","250","94","152","101","88","58","0","12","18","23","139","64","11","17",
"1400000US25025100800","Census Tract 1008, Suffolk County, Massachusetts","6214","523","848","250","794","251","567","232","0","17","0","17","227","121","0","17","0","17","54","59","0","17","0","17","0","17","0","17","0","17","54","59","0","17","2041","454","1813","409","1514","415","114","79","0","17","166","137","0","17","19","31","54","56","38","51","0","17","0","17","16","24","0","17","0","17","174","148","2260","342","1999","322","1561","320","133","79","35","41","270","142","0","17","0","17","239","155","13","22","13","22","0","17","176","145","0","17","0","17","37","47","22","40","1065","217","284","154","101","116","0","17","183","114","0","17","0","17","781","219","0","17","214","118","100","83","338","186","0","17","0","17","129","79","0","17",
"1400000US25025100900","Census Tract 1009, Suffolk County, Massachusetts","4673","407","1009","235","891","251","441","186","38","50","0","12","412","208","0","12","0","12","118","74","0","12","0","12","0","12","0","12","0","12","118","74","0","12","950","251","830","216","529","180","74","58","0","12","206","135","21","24","0","12","57","56","0","12","0","12","0","12","0","12","0","12","57","56","63","60","1969","239","1744","262","1203","255","112","75","0","12","429","152","0","12","0","12","145","82","12","20","9","15","0","12","51","57","0","12","0","12","73","63","80","87","745","132","242","126","51","35","14","21","177","118","0","12","0","12","503","123","0","12","178","96","112","66","91","69","0","12","0","12","122","70","0","12",
"1400000US25025101001","Census Tract 1010.01, Suffolk County, Massachusetts","6014","928","1449","383","1385","379","254","221","33","45","0","17","1098","363","0","17","0","17","64","78","34","56","0","17","0","17","0","17","0","17","30","53","0","17","1045","439","795","272","430","184","55","71","28","51","282","176","0","17","0","17","80","103","0","17","0","17","0","17","0","17","0","17","80","103","170","192","2586","525","2308","458","1282","349","146","165","0","17","880","256","0","17","0","17","211","134","0","17","0","17","0","17","20","35","0","17","0","17","191","137","67","77","934","138","266","187","0","17","0","17","266","187","0","17","0","17","668","173","0","17","289","139","172","103","89","91","0","17","18","29","100","76","0","17",
"1400000US25025101002","Census Tract 1010.02, Suffolk County, Massachusetts","6534","726","1683","442","1656","444","580","347","0","17","0","17","1076","418","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","27","45","1619","359","1361","332","671","285","45","76","0","17","645","244","0","17","0","17","57","53","0","17","0","17","27","37","0","17","0","17","30","54","201","145","2480","379","2189","400","1488","326","81","79","8","18","612","207","0","17","0","17","291","165","31","36","0","17","0","17","149","116","0","17","0","17","111","109","0","17","752","155","98","80","12","35","0","17","86","78","0","17","0","17","654","140","0","17","113","79","98","83","233","105","0","17","53","58","157","99","0","17",
"1400000US25025101101","Census Tract 1011.01, Suffolk County, Massachusetts","3592","374","891","240","793","210","366","137","9","16","0","12","418","164","0","12","0","12","51","53","43","53","0","12","0","12","0","12","0","12","8","17","47","54","882","208","664","200","294","121","20","30","0","12","350","204","0","12","0","12","125","88","23","32","0","12","54","65","0","12","0","12","48","53","93","90","1358","238","1193","227","688","217","80","59","62","70","363","118","0","12","0","12","124","88","77","73","0","12","0","12","27","41","0","12","0","12","20","32","41","49","461","128","175","105","70","45","0","12","105","93","0","12","0","12","286","98","0","12","65","68","24","34","127","78","0","12","3","9","67","51","0","12",
"1400000US25025101102","Census Tract 1011.02, Suffolk County, Massachusetts","5265","576","1750","353","1603","346","343","175","0","17","0","17","1260","366","0","17","0","17","122","79","0","17","0","17","0","17","0","17","0","17","122","79","25","41","1155","260","1055","253","440","124","44","52","0","17","571","198","0","17","0","17","39","38","0","17","0","17","12","21","0","17","0","17","27","32","61","59","1862","292","1527","284","867","204","24","27","0","17","636","216","0","17","0","17","202","96","9","17","0","17","0","17","52","48","0","17","0","17","141","82","133","101","498","128","200","113","46","47","0","17","154","109","0","17","0","17","288","111","0","17","33","32","0","17","151","87","0","17","0","17","104","70","10","17",
"1400000US25025110103","Census Tract 1101.03, Suffolk County, Massachusetts","6812","533","1279","196","1019","179","562","199","13","23","0","17","444","193","0","17","0","17","195","152","154","127","0","17","0","17","0","17","0","17","41","55","65","111","2008","454","1326","385","975","325","110","137","0","17","241","158","0","17","0","17","666","319","531","311","0","17","0","17","28","47","0","17","107","100","16","25","2998","431","2386","363","1631","400","162","94","20","36","547","202","26","44","0","17","565","197","392","217","0","17","0","17","126","88","0","17","0","17","47","55","47","81","527","150","227","132","26","29","22","37","179","134","0","17","0","17","300","88","0","17","60","38","78","59","104","49","0","17","0","17","58","56","0","17",
"1400000US25025110201","Census Tract 1102.01, Suffolk County, Massachusetts","2534","255","722","169","669","177","350","139","0","12","0","12","319","123","0","12","0","12","35","38","35","38","0","12","0","12","0","12","0","12","0","12","18","19","492","124","427","120","175","65","15","15","0","12","203","103","0","12","34","35","58","46","31","34","0","12","0","12","0","12","0","12","27","26","7","11","1110","115","1008","118","606","132","85","56","23","21","294","86","0","12","0","12","67","40","23","27","0","12","0","12","11","13","0","12","0","12","33","26","35","33","210","53","76","37","14","19","0","12","62","34","0","12","0","12","134","44","0","12","37","30","6","10","56","34","0","12","0","12","35","29","0","12",
"1400000US25025110301","Census Tract 1103.01, Suffolk County, Massachusetts","2656","167","502","80","406","80","299","71","19","24","0","12","88","48","0","12","0","12","96","51","17","20","0","12","19","22","0","12","0","12","60","45","0","12","597","117","542","111","336","85","80","56","0","12","126","56","0","12","0","12","35","26","19","21","0","12","7","11","0","12","0","12","9","12","20","32","1193","160","1097","161","855","154","96","65","0","12","146","54","0","12","0","12","96","56","43","36","0","12","0","12","29","28","0","12","0","12","24","23","0","12","364","57","63","30","16","15","0","12","47","27","0","12","0","12","271","45","0","12","51","27","42","29","130","49","0","12","18","26","30","25","30","33",
"1400000US25025110401","Census Tract 1104.01, Suffolk County, Massachusetts","3790","343","869","202","831","200","328","112","79","63","0","12","424","246","0","12","0","12","38","33","0","12","0","12","0","12","0","12","0","12","38","33","0","12","782","191","656","184","368","169","94","58","0","12","194","95","0","12","0","12","61","53","19","30","0","12","0","12","0","12","26","42","16","21","65","46","1665","227","1327","222","864","175","58","46","11","16","394","145","0","12","0","12","236","159","99","120","0","12","0","12","114","105","9","14","0","12","14","23","102","80","474","124","126","68","20","23","0","12","106","62","0","12","0","12","326","106","0","12","120","82","50","47","120","62","0","12","0","12","36","32","22","35",
"1400000US25025110403","Census Tract 1104.03, Suffolk County, Massachusetts","4881","425","1034","205","971","213","821","182","16","27","0","12","134","121","0","12","0","12","63","74","21","33","0","12","0","12","0","12","0","12","42","66","0","12","939","187","816","193","662","194","41","45","0","12","113","84","0","12","0","12","65","56","32","47","0","12","0","12","0","12","0","12","33","31","58","63","2232","189","2005","203","1769","226","29","26","0","12","207","120","0","12","0","12","150","90","89","76","0","12","0","12","0","12","0","12","0","12","61","47","77","59","676","122","129","74","0","12","0","12","129","74","0","12","0","12","547","121","0","12","196","94","62","47","121","71","0","12","0","12","168","80","0","12",
"1400000US25025110501","Census Tract 1105.01, Suffolk County, Massachusetts","3429","316","647","123","631","124","468","158","26","42","0","12","137","110","0","12","0","12","16","20","9","15","0","12","0","12","0","12","0","12","7","12","0","12","682","175","563","170","485","157","43","35","0","12","35","32","0","12","0","12","56","50","48","48","0","12","1","3","0","12","0","12","7","11","63","58","1636","216","1528","209","1255","236","82","61","0","12","191","99","0","12","0","12","95","59","51","42","0","12","0","12","0","12","0","12","0","12","44","38","13","20","464","92","96","60","9","16","0","12","87","57","0","12","0","12","368","79","0","12","144","65","35","30","87","57","0","12","41","35","61","34","0","12",
